id,x_coords,y_coords,num_coords
63269,"[-96.881989, -96.978218, -96.940315, -96.887039, -96.953064, -96.956261, -96.895889, -96.917709, -96.844048, -96.916367, -96.868217, -96.910744, -96.873169, -96.884918, -96.868362, -96.890411, -96.916756, -96.938721, -96.889671, -96.941086, -96.844772, -96.840874, -96.89875, -96.877373, -96.957146, -96.876869, -96.875877, -96.955887, -96.908913, -96.869179, -96.926758, -96.907326, -96.960869, -96.875008, -96.890144, -96.931564, -96.942368, -96.909866, -96.909401, -96.932526, -96.877487, -96.930794, -96.838509, -96.977142, -96.877892, -96.910545, -96.847931, -96.900253, -96.930542, -96.875549, -96.899429, -96.881851, -96.845062, -96.869881, -96.867676, -96.950409, -96.957672, -96.948898, -96.981674, -96.898285, -96.844444, -96.9468, -96.876518, -96.901459, -96.834038, -96.961739, -96.834244, -96.887611, -96.890594, -96.917076, -96.89698, -96.906891, -96.859772, -96.973045, -96.907417, -96.815399, -96.918495, -96.918617, -96.958328, -96.890884, -96.86631, -96.834671, -96.908287, -96.896812, -96.899155, -96.885986, -96.879234, -96.851669]","[44.857639, 44.924728, 44.831211, 44.951332, 44.972733, 44.966808, 44.956997, 44.836807, 44.936668, 45.000546, 44.84985, 44.929066, 44.859055, 44.902836, 44.946133, 44.911133, 44.942944, 44.964531, 44.938877, 44.988026, 44.924122, 44.853184, 44.917145, 44.89888, 44.930832, 45.001827, 44.938938, 44.906605, 44.972298, 44.894657, 44.993641, 45.004227, 44.827442, 44.94426, 44.982746, 44.850433, 44.857002, 45.017654, 44.99556, 44.989548, 44.867924, 44.921024, 44.920971, 44.914898, 44.835552, 45.010738, 44.915047, 44.98484, 44.965889, 44.906509, 44.96983, 44.850361, 44.945679, 44.931507, 44.900547, 44.830952, 44.835846, 45.003513, 44.930588, 45.009422, 44.927879, 44.909843, 44.979202, 44.850399, 44.915195, 44.915638, 44.902607, 44.945251, 44.92561, 44.994843, 44.866177, 44.979057, 44.931423, 44.8363, 44.946217, 44.909908, 44.849796, 44.981365, 44.985668, 44.851467, 44.938335, 44.894634, 44.985455, 44.857288, 44.950016, 44.988274, 44.968014, 44.853405]",88
63287,"[-93.455414, -93.473946, -93.468864, -93.431908, -93.474205, -93.467415, -93.469643, -93.460258, -93.460152, -93.464455, -93.448158, -93.440567, -93.44175, -93.426033, -93.472084, -93.450027]","[43.06929, 43.049946, 43.077217, 43.050304, 43.077118, 43.062641, 43.051407, 43.062435, 43.081337, 43.07914, 43.054821, 43.048641, 43.056026, 43.051041, 43.061543, 43.069504]",16
63327,"[-96.826248, -96.791306, -96.771843, -96.725845, -96.778389, -96.727448, -96.747238, -96.806984, -96.766914, -96.825195, -96.760666, -96.843872, -96.828636, -96.735466, -96.791954, -96.751053, -96.736824, -96.732491, -96.74231, -96.745819, -96.801422, -96.810028, -96.797188, -96.759331, -96.763069, -96.816704, -96.771713, -96.79734, -96.738617, -96.777916, -96.759735, -96.746971, -96.76503, -96.775307, -96.772324, -96.75518, -96.750229, -96.796249, -96.788612, -96.740364, -96.743492, -96.748764, -96.801239, -96.823624, -96.800117, -96.761841, -96.774223, -96.763077, -96.82589, -96.792633, -96.780449, -96.725136, -96.783569, -96.809517, -96.770592, -96.775406, -96.789352, -96.754021, -96.729042, -96.804413, -96.787598, -96.792404, -96.746613, -96.810081, -96.815994, -96.820587, -96.733421, -96.823692, -96.768883, -96.803337, -96.819031, -96.758644, -96.812843, -96.728294, -96.814255, -96.820671, -96.787842, -96.755447, -96.784409, -96.792633, -96.768341, -96.819786, -96.781578, -96.840851, -96.769165, -96.84761, -96.752235, -96.730751, -96.757706, -96.785049, -96.788048, -96.795189, -96.837791, -96.750404, -96.813286, -96.822113, -96.816025, -96.781204, -96.784355, -96.806396, -96.788086, -96.767998, -96.755234, -96.821938, -96.764, -96.777618, -96.815567]","[34.447437, 34.459576, 34.506298, 34.479435, 34.508274, 34.492729, 34.479385, 34.485363, 34.495342, 34.517548, 34.469955, 34.479839, 34.490372, 34.490688, 34.500763, 34.459229, 34.504116, 34.480808, 34.490761, 34.490822, 34.47641, 34.439949, 34.502258, 34.481209, 34.481289, 34.503075, 34.518761, 34.475197, 34.490612, 34.51881, 34.46019, 34.458347, 34.504028, 34.507549, 34.484108, 34.479546, 34.503578, 34.518806, 34.510815, 34.503925, 34.504158, 34.491138, 34.502186, 34.455933, 34.517788, 34.503498, 34.499352, 34.494434, 34.504131, 34.518784, 34.487362, 34.468895, 34.488735, 34.518852, 34.496513, 34.484226, 34.485477, 34.503952, 34.479908, 34.501965, 34.518768, 34.485928, 34.504108, 34.501907, 34.518864, 34.456257, 34.504204, 34.489552, 34.483891, 34.517395, 34.518196, 34.493492, 34.518864, 34.504189, 34.440144, 34.490234, 34.473366, 34.492599, 34.518787, 34.474915, 34.505665, 34.444241, 34.500572, 34.479145, 34.464497, 34.479267, 34.492569, 34.49279, 34.504177, 34.499882, 34.462299, 34.512688, 34.483112, 34.479088, 34.502522, 34.518913, 34.490337, 34.518616, 34.508854, 34.518677, 34.500366, 34.518742, 34.459, 34.503689, 34.469997, 34.499702, 34.460762]",107
63342,"[-101.663643, -101.698494, -101.669586, -101.665428, -101.685524, -101.69342, -101.659973, -101.692329, -101.712334, -101.670578, -101.646385, -101.67942, -101.638939, -101.686424, -101.687469, -101.67704, -101.682747, -101.651047, -101.696587, -101.649658, -101.63179, -101.689575, -101.678101, -101.662926, -101.655334, -101.673698, -101.684242, -101.644363, -101.703995, -101.679985, -101.659569, -101.676117, -101.689445, -101.639801, -101.716591, -101.694153, -101.691933, -101.681618, -101.62693, -101.65007, -101.671768, -101.704697, -101.700462, -101.658691, -101.708145, -101.657707, -101.643791]","[31.738951, 31.738026, 31.73859, 31.762651, 31.755163, 31.753075, 31.763834, 31.763611, 31.754339, 31.774115, 31.797239, 31.747355, 31.7652, 31.764378, 31.730936, 31.772539, 31.731792, 31.796267, 31.762568, 31.74214, 31.741388, 31.754341, 31.732855, 31.778364, 31.7953, 31.748699, 31.744463, 31.78377, 31.756372, 31.759062, 31.794329, 31.760538, 31.743568, 31.741669, 31.75321, 31.740002, 31.729841, 31.771322, 31.741247, 31.784706, 31.762215, 31.737911, 31.761295, 31.779392, 31.755373, 31.739975, 31.765814]",47
63384,"[-89.064819, -89.112221, -89.11203, -89.079941, -89.074036, -89.071457, -89.079956, -89.084862, -89.084778, -89.094398, -89.075668, -89.07769, -89.06115, -89.06797, -89.079971, -89.08918, -89.059227, -89.063843, -89.059311, -89.100723, -89.075233, -89.05925, -89.123215, -89.059174, -89.073196, -89.071198, -89.080757, -89.080956, -89.063408, -89.070313, -89.065323, -89.106384, -89.11721]","[40.979527, 40.962162, 40.949505, 40.947151, 40.989201, 40.948948, 40.992863, 40.936256, 40.994057, 40.974461, 40.943249, 40.970993, 40.976135, 40.990227, 40.974976, 40.975807, 40.992493, 40.932343, 40.945419, 40.947468, 40.95261, 40.951172, 40.953991, 40.972366, 40.994896, 40.927105, 40.930386, 40.980099, 40.92791, 40.979511, 40.996796, 40.949585, 40.951488]",33
63389,"[-87.403564, -87.481041, -87.469116, -87.501663, -87.465965, -87.404198, -87.461243, -87.466026, -87.507538, -87.412689, -87.393219, -87.390732, -87.45755, -87.463989, -87.502136, -87.412842, -87.462357, -87.426636, -87.507805, -87.484459, -87.483696, -87.487419, -87.48317, -87.398682, -87.518784, -87.427696, -87.449768, -87.419151, -87.384819, -87.44133, -87.460945, -87.513359, -87.431602, -87.479172, -87.429108, -87.418716, -87.488434, -87.462959, -87.470093, -87.445618, -87.457756, -87.414314, -87.456711, -87.438034, -87.422249, -87.446129, -87.493027, -87.436867, -87.398438, -87.383461, -87.483528, -87.385017, -87.408234, -87.384682, -87.444565, -87.40303, -87.425377, -87.484467, -87.422363, -87.409012, -87.405899, -87.458672, -87.455162, -87.437157, -87.486107, -87.402939, -87.487755, -87.447586, -87.432693, -87.408569, -87.417175, -87.411079, -87.410698, -87.442406, -87.496452, -87.458382, -87.417229, -87.480408, -87.504303, -87.489243, -87.389481, -87.447578, -87.417252, -87.404762, -87.441582, -87.383034, -87.44178, -87.467033, -87.43132, -87.438713, -87.408707, -87.457024, -87.486206, -87.45179, -87.412987, -87.399109, -87.48053, -87.417915, -87.479172, -87.420006, -87.46257, -87.394897, -87.467773, -87.437851, -87.430824, -87.378525, -87.449463, -87.422684, -87.398247, -87.390373, -87.498909, -87.437653, -87.448196, -87.463402, -87.45903, -87.42942, -87.412964, -87.457123, -87.418983, -87.389496, -87.470055, -87.451317, -87.473206, -87.437737, -87.481285, -87.509277, -87.404839, -87.480255, -87.426414, -87.488762, -87.482277, -87.45726, -87.390289, -87.403442, -87.389572, -87.431168, -87.386017, -87.423172, -87.475388, -87.470085, -87.461433, -87.398827, -87.463814, -87.429512, -87.420319, -87.442856, -87.451164, -87.487785, -87.478447, -87.411987]","[40.472111, 40.392464, 40.489067, 40.489811, 40.433758, 40.501869, 40.43071, 40.470467, 40.444981, 40.445412, 40.320713, 40.436443, 40.428917, 40.37812, 40.445004, 40.392509, 40.489136, 40.514622, 40.471058, 40.310299, 40.466, 40.392868, 40.350788, 40.376854, 40.445805, 40.398663, 40.437344, 40.350807, 40.496788, 40.500069, 40.470268, 40.445766, 40.372116, 40.306355, 40.30407, 40.466732, 40.357632, 40.299168, 40.303555, 40.349407, 40.370102, 40.322666, 40.384682, 40.304035, 40.513294, 40.342621, 40.490234, 40.340084, 40.371738, 40.483093, 40.455917, 40.407074, 40.400307, 40.38789, 40.356285, 40.458218, 40.351078, 40.326405, 40.468746, 40.413902, 40.335052, 40.378128, 40.337189, 40.289215, 40.434765, 40.323032, 40.490025, 40.452038, 40.290272, 40.323044, 40.33279, 40.388142, 40.358109, 40.289982, 40.391426, 40.497036, 40.358143, 40.385548, 40.455982, 40.4716, 40.366161, 40.291935, 40.338665, 40.489719, 40.341366, 40.457844, 40.435455, 40.454052, 40.350903, 40.355396, 40.384113, 40.468258, 40.35384, 40.468571, 40.401051, 40.470928, 40.378357, 40.44585, 40.428936, 40.402233, 40.511566, 40.486164, 40.511414, 40.433716, 40.401028, 40.390156, 40.296467, 40.341072, 40.32069, 40.333138, 40.455853, 40.475056, 40.303165, 40.413342, 40.413132, 40.30999, 40.368645, 40.299385, 40.372093, 40.428177, 40.435474, 40.454971, 40.306374, 40.49736, 40.489578, 40.479897, 40.368599, 40.347504, 40.372082, 40.466038, 40.431976, 40.48888, 40.471714, 40.428024, 40.496971, 40.515694, 40.444901, 40.445919, 40.489204, 40.377991, 40.338001, 40.427963, 40.497135, 40.341057, 40.322849, 40.482136, 40.335304, 40.384861, 40.465973, 40.332615]",150
63393,[-97.570107],[41.165283],1
63436,"[-104.975693, -104.989845, -105.012619, -104.977776, -105.002258, -104.992378, -104.985046, -104.984009, -105.006096, -105.016045, -104.961159, -105.01017, -104.951401, -104.958595, -104.998047, -105.006645, -104.993881, -105.01339, -105.031662, -105.037292, -104.956314]","[41.099236, 41.127125, 41.110493, 41.103588, 41.11644, 41.11097, 41.119568, 41.1133, 41.113152, 41.105778, 41.103035, 41.12352, 41.094601, 41.106915, 41.119415, 41.128662, 41.123455, 41.119167, 41.11235, 41.107056, 41.097359]",21
63460,"[-96.262344, -96.277794]","[43.641918, 43.630451]",2
63479,"[-98.59465, -98.798836, -98.816055, -98.788887, -98.794174, -98.885139, -98.505493, -98.837852, -98.860352, -98.57106, -98.528076, -98.776299, -98.824509, -98.78138, -98.883904, -98.821228, -98.563187, -98.89476, -98.590637, -98.523384, -98.811615, -98.870094, -98.797577, -98.829819, -98.868645, -98.80336, -98.873077, -98.48494, -98.852142, -98.864929, -98.807053, -98.769295, -98.589958, -98.779694, -98.832825, -98.767128, -98.833687, -98.553741, -98.788383, -98.795143, -98.820137, -98.784035, -98.824844, -98.540283, -98.449615, -98.882568, -98.864922, -98.829155, -98.892517, -98.58551, -98.766281, -98.758125, -98.855492, -98.847122, -98.571632, -98.77713, -98.753952, -98.842682, -98.877823, -98.851089, -98.785172, -98.860619, -98.860497, -98.51812, -98.860138, -98.829842, -98.514992, -98.590797, -98.89257, -98.76226, -98.858315, -98.815086, -98.847038, -98.513039, -98.79435, -98.87339, -98.817268, -98.798126, -98.567406, -98.74942, -98.821037, -98.817543, -98.830406, -98.847961, -98.7715, -98.758957, -98.851204, -98.842628, -98.820152, -98.865372, -98.841522, -98.834435, -98.789711, -98.855492, -98.57621, -98.482735, -98.768593, -98.537132, -98.781296, -98.789459, -98.830078, -98.859711, -98.571671, -98.594246, -98.87825, -98.869286, -98.847115, -98.803398, -98.851784, -98.494514, -98.838516, -98.865242, -98.854591, -98.784889, -98.586746, -98.562759, -98.821793, -98.78521, -98.794594, -98.852219, -98.847252, -98.58503, -98.80748, -98.8591, -98.842659, -98.554756, -98.476273, -98.837547, -98.869942, -98.780724, -98.811684, -98.798592, -98.806671, -98.840134, -98.776459, -98.82515, -98.559021, -98.802711, -98.548347, -98.798119, -98.549179, -98.812111, -98.785736, -98.594208, -98.824867, -98.457832, -98.655952, -98.589981, -98.480415, -98.82016, -98.557251, -98.533524, -98.842728, -98.81591, -98.545525, -98.869522, -98.53653, -98.533272, -98.492592, -98.462135, -98.81604, -98.883102, -98.850555, -98.550247, -98.794022, -98.788971, -98.83902, -98.742424, -98.510292, -98.50132, -98.873695, -98.778366, -98.54129, -98.82486, -98.802406, -98.705391, -98.856796, -98.663635, -98.784439, -98.824112, -98.803093, -98.510963, -98.850555, -98.838234, -98.854942, -98.582375, -98.865814, -98.776001, -98.873146, -98.812004, -98.77607, -98.819962, -98.860153, -98.821655, -98.866394, -98.767288, -98.802658, -98.842575, -98.672623, -98.610252, -98.53717, -98.77607, -98.864891, -98.887955, -98.574097, -98.5495, -98.890511, -98.8554, -98.762764, -98.797852, -98.884605, -98.834312, -98.829414, -98.807076, -98.903893, -98.50602, -98.87793, -98.821449, -98.834908, -98.820518, -98.883362, -98.816589, -98.860329, -98.830482, -98.824959, -98.866867, -98.50164, -98.763145, -98.842575, -98.762619, -98.785347, -98.558113, -98.859047, -98.847336, -98.817398, -98.872665, -98.470596, -98.78054, -98.57653, -98.888298, -98.497238, -98.798714, -98.873817, -98.85553, -98.819443, -98.797516, -98.493629, -98.85849, -98.829529, -98.855797, -98.834152, -98.834557, -98.466347, -98.794083, -98.758644, -98.81218, -98.770416, -98.565773, -98.851524, -98.56749, -98.839798, -98.808075, -98.753952, -98.877609, -98.793251, -98.519577, -98.785629, -98.900749, -98.804337, -98.52346, -98.869324, -98.770798, -98.575539, -98.580421, -98.840172, -98.67942, -98.85685, -98.878044, -98.860519, -98.847229, -98.758636, -98.847549, -98.771835, -98.87822, -98.781136, -98.532242, -98.762665, -98.558563, -98.802773, -98.869278, -98.806953, -98.758331, -98.854675, -98.847626, -98.536835, -98.732498, -98.506271, -98.851578, -98.807449, -98.838539, -98.527634, -98.824379, -98.794144, -98.794167, -98.8293, -98.798508, -98.865059, -98.789528, -98.798523, -98.802635, -98.530136, -98.892609, -98.499466, -98.875, -98.814468, -98.669624]","[35.806629, 35.628216, 35.701664, 35.57233, 35.705078, 35.758427, 35.792221, 35.715805, 35.589035, 35.784901, 35.836769, 35.713665, 35.618732, 35.750076, 35.722904, 35.67561, 35.810555, 35.748989, 35.785057, 35.835709, 35.598324, 35.687248, 35.758289, 35.585213, 35.704777, 35.709095, 35.748379, 35.815273, 35.733711, 35.589344, 35.701782, 35.633087, 35.757545, 35.650257, 35.589504, 35.705482, 35.716862, 35.808254, 35.646606, 35.673805, 35.597164, 35.706207, 35.592846, 35.835644, 35.815353, 35.733982, 35.698521, 35.596363, 35.758743, 35.817909, 35.64386, 35.686131, 35.72887, 35.69471, 35.809792, 35.75967, 35.649521, 35.67609, 35.699017, 35.589825, 35.683693, 35.603359, 35.760014, 35.780262, 35.71743, 35.677971, 35.795666, 35.744934, 35.705906, 35.633087, 35.575565, 35.693188, 35.568573, 35.779324, 35.687321, 35.636597, 35.575146, 35.69939, 35.808865, 35.665203, 35.628941, 35.74292, 35.733711, 35.74176, 35.584103, 35.618435, 35.607323, 35.751019, 35.647385, 35.727379, 35.662647, 35.560673, 35.77396, 35.714554, 35.792915, 35.822445, 35.650909, 35.784016, 35.764874, 35.635822, 35.570793, 35.745029, 35.755833, 35.823906, 35.736221, 35.618095, 35.613529, 35.713711, 35.675865, 35.824951, 35.626438, 35.644249, 35.745312, 35.617699, 35.787518, 35.767216, 35.743923, 35.635941, 35.625828, 35.654816, 35.648006, 35.773693, 35.684113, 35.694759, 35.629765, 35.774055, 35.814342, 35.655972, 35.731056, 35.716049, 35.650909, 35.77153, 35.585606, 35.700176, 35.617649, 35.734676, 35.785423, 35.578156, 35.756981, 35.585743, 35.76693, 35.699543, 35.604202, 35.75613, 35.622192, 35.810394, 35.730488, 35.822266, 35.814518, 35.763584, 35.767433, 35.774204, 35.693993, 35.647766, 35.765141, 35.596565, 35.837612, 35.802338, 35.793148, 35.80798, 35.76688, 35.744209, 35.622063, 35.795822, 35.760929, 35.622082, 35.598545, 35.593063, 35.795731, 35.793007, 35.733994, 35.774757, 35.784344, 35.574455, 35.699741, 35.672188, 35.758709, 35.737324, 35.772278, 35.640858, 35.772652, 35.836262, 35.714535, 35.672421, 35.584133, 35.814175, 35.603275, 35.600315, 35.721352, 35.760857, 35.676315, 35.563232, 35.664482, 35.721176, 35.738029, 35.617603, 35.633793, 35.590965, 35.743069, 35.774441, 35.79689, 35.644993, 35.749058, 35.73093, 35.741741, 35.808254, 35.720425, 35.688484, 35.77953, 35.669365, 35.708447, 35.730995, 35.713554, 35.575813, 35.749104, 35.822853, 35.750278, 35.584045, 35.701923, 35.692337, 35.69569, 35.730465, 35.647594, 35.750084, 35.669399, 35.717388, 35.808784, 35.620602, 35.713726, 35.672749, 35.72765, 35.756496, 35.616135, 35.677082, 35.621151, 35.706738, 35.81041, 35.619434, 35.750809, 35.748585, 35.807053, 35.600483, 35.603981, 35.65876, 35.63615, 35.614071, 35.810665, 35.706562, 35.556915, 35.605118, 35.748901, 35.676857, 35.809052, 35.74894, 35.643814, 35.680172, 35.778175, 35.756729, 35.663952, 35.788326, 35.549652, 35.658573, 35.665199, 35.607533, 35.615829, 35.821198, 35.750172, 35.759438, 35.751007, 35.780029, 35.640507, 35.707642, 35.806278, 35.771084, 35.727257, 35.746422, 35.561203, 35.709454, 35.629215, 35.662224, 35.605709, 35.728596, 35.644096, 35.722584, 35.676708, 35.837242, 35.686367, 35.806904, 35.61837, 35.563354, 35.617485, 35.670868, 35.621918, 35.599831, 35.774734, 35.617416, 35.810326, 35.759914, 35.77177, 35.584633, 35.809948, 35.560143, 35.582394, 35.771252, 35.66251, 35.744602, 35.622334, 35.700638, 35.730156, 35.669365, 35.772072, 35.73436, 35.8279, 35.693432, 35.585503, 35.733997]",316
63482,"[-118.343323, -118.340782, -118.349266, -118.359375, -118.354004, -118.331314, -118.357246, -118.364929, -118.342857, -118.366196, -118.361221, -118.348099, -118.368622, -118.334503, -118.358452, -118.341743]","[35.089619, 35.094334, 35.086128, 35.082817, 35.083481, 35.092632, 35.087147, 35.078568, 35.091953, 35.077084, 35.080818, 35.087406, 35.076389, 35.090649, 35.084267, 35.093086]",16
63489,"[-98.558281, -98.602715, -98.540611, -98.580566, -98.626671, -98.630714, -98.608681, -98.619461, -98.579956, -98.672989, -98.566628, -98.600136, -98.634674, -98.654945, -98.643044, -98.678421, -98.651192, -98.668175, -98.571541, -98.535957, -98.625572, -98.562279, -98.673088, -98.664665, -98.646797, -98.646278, -98.620735, -98.660233, -98.659264, -98.554192, -98.637543, -98.562401, -98.636642, -98.626526, -98.549049, -98.57563, -98.572151, -98.642395, -98.630791, -98.649193, -98.593002, -98.576302, -98.608971]","[36.482956, 36.480045, 36.480206, 36.47427, 36.54493, 36.516708, 36.483448, 36.48246, 36.48838, 36.494484, 36.483971, 36.50996, 36.53046, 36.494022, 36.494461, 36.514889, 36.539585, 36.501785, 36.482132, 36.482697, 36.489613, 36.473503, 36.523006, 36.541237, 36.54081, 36.504051, 36.515427, 36.516254, 36.493866, 36.494385, 36.496502, 36.487255, 36.515778, 36.511169, 36.487072, 36.486164, 36.533165, 36.531258, 36.540615, 36.493999, 36.48592, 36.529228, 36.497574]",43
63494,"[-98.199722, -98.1521, -98.132401, -98.200859, -98.124458, -98.170158, -98.125481, -98.145599, -98.137466, -98.154945, -98.129036, -98.136032, -98.218285, -98.17321, -98.173317, -98.16198, -98.16581, -98.154732, -98.138077, -98.209694, -98.162445, -98.109734, -98.124344, -98.133858, -98.118668, -98.13797, -98.22303, -98.151871, -98.133568, -98.119522, -98.197884, -98.148003, -98.155167, -98.111542, -98.109779, -98.14579, -98.109879, -98.189262, -98.159561, -98.183228, -98.179108, -98.142433, -98.144371, -98.168961, -98.124062, -98.12014, -98.236824, -98.166161, -98.161011, -98.126411, -98.151543, -98.143539, -98.217331, -98.115936, -98.130264, -98.155594, -98.142052, -98.130356, -98.217957, -98.147995, -98.237549, -98.126404, -98.180305, -98.151917, -98.134911, -98.214279, -98.195343, -98.204117, -98.146561, -98.118706, -98.11982, -98.171425, -98.118332, -98.147964, -98.147263, -98.222816, -98.14222, -98.180359, -98.15522, -98.242722, -98.138039, -98.14817, -98.209541, -98.147125, -98.205406, -98.131882, -98.136971, -98.124512, -98.129921, -98.236641, -98.16082, -98.128532, -98.190781, -98.165077, -98.134659, -98.18409, -98.116806, -98.135025, -98.235466, -98.188568, -98.117241, -98.186508, -98.12635]","[36.309891, 36.269909, 36.219028, 36.32423, 36.320148, 36.327438, 36.299801, 36.240822, 36.210846, 36.222054, 36.183987, 36.225334, 36.324047, 36.292885, 36.227127, 36.299931, 36.335739, 36.25716, 36.321007, 36.268932, 36.220062, 36.222404, 36.206852, 36.295818, 36.208759, 36.283218, 36.312153, 36.306797, 36.329258, 36.182823, 36.286469, 36.299019, 36.280418, 36.27985, 36.32468, 36.284924, 36.292236, 36.284012, 36.210938, 36.2859, 36.279991, 36.255623, 36.33604, 36.295803, 36.236885, 36.285213, 36.270786, 36.309612, 36.328449, 36.279293, 36.209202, 36.198864, 36.266144, 36.294823, 36.285511, 36.295372, 36.233612, 36.355968, 36.285309, 36.273067, 36.310177, 36.225285, 36.311985, 36.3283, 36.385857, 36.312981, 36.310383, 36.312149, 36.323769, 36.342384, 36.264153, 36.308392, 36.236744, 36.222641, 36.380371, 36.280521, 36.219994, 36.29858, 36.316513, 36.323784, 36.337761, 36.255833, 36.301075, 36.208466, 36.298508, 36.312794, 36.306561, 36.26215, 36.258125, 36.324944, 36.285355, 36.1987, 36.312321, 36.276844, 36.242107, 36.323093, 36.313141, 36.258175, 36.284405, 36.324535, 36.223015, 36.309593, 36.385605]",103
