BusID,Name,Latitude,Longitude
14068,YAV-WW SC1,,
14069,MOEN-CM SC1,,
14070,NAV-DUG SC1,,
14071,NAV-DUG SC2,,
14072,NAV-MOEN SC1,,
14073,FC-MOEN SC1,,
14077,MOEN-ELD SC1,,
14078,MOEN-ELD SC2,,
14079,MOEN-ELD SC3,,
14100,CHOLLA,34.939178,-110.305445
14101,FOURCORN,36.688118,-108.485426
14103,PRECHCYN,34.26251,-111.182865
14104,PNPK E,33.701262,-111.937489
14105,PNPK W,33.701262,-111.937489
14106,PNPK C,33.701262,-111.937489
14107,MAZATZAL,34.061021,-111.337354
14108,YOUNGSCY,35.184525,-111.397628
14150,TS22,,
14151,TS22 T1,,
14152,TS22 T2,,
14153,TS22 T3,,
14160,TSMC1,,
14161,TSMC2,,
14162,TSMC3,,
14163,TSMC4,,
14164,TSMC5,,
14165,TSMC6,,
14166,LINDE,,
14168,TS22,,
14194,CCLSS,,
14195,CCAFX,,
14200,CHOLLA_midpt,,
14201,BUCKEYE,33.437386,-112.593072
14202,CACTUS,33.584174,-111.885911
14203,CASGRAPS,,
14204,CHOLLA,34.939178,-110.305445
14205,COCONINO,35.176125,-111.654843
14206,CTRYCLUB,33.475735,-112.0672
14207,DEERVALY,33.663865,-112.134343
14208,DOWNING,,
14209,EAGLEYE,33.906264,-113.28667
14210,EL SOL,33.568021,-112.305939
14211,FOURCORN,,
14212,GLENDALE,33.536419,-112.185562
14216,LINCSTRT,33.442687,-112.077523
14217,LONEPEAK,33.65654,-112.056599
14218,MEADOWBK,33.501884,-112.058443
14220,REACH,33.66979,-111.99459
14221,PPAPS W,33.701262,-111.937489
14222,PRESCOTT,34.602241,-112.456195
14223,ROUNDVLY,35.191863,-113.362486
14225,SAGUARO,32.551467,-111.299693
14226,SNTAROSA,32.963489,-111.996115
14227,SUNYSLOP,33.574807,-112.0607
14228,SURPRISE,33.652032,-112.303247
14229,TATMOMLI,,
14230,VERDE N,34.847122,-112.030642
14231,WESTWNGW,33.709298,-112.325226
14233,WPHXAPSS,33.443641,-112.159724
14234,YAVAPAI,34.757207,-112.230553
14235,GILABEND,32.941264,-112.759769
14237,RUNWAY,,
14238,PANDA,32.978381,-112.695877
14239,WPHXAPSN,33.443641,-112.159724
14241,THREE RI,,
14243,GAVILNPK,33.840253,-112.088183
14245,STRATUS,,
14246,RACEWAY,33.803506,-112.274694
14247,VERDE S,34.847122,-112.030642
14248,GLENDALW,33.536419,-112.185562
14249,WILOWLKE,34.603458,-112.455437
14250,WILOWLKW,34.603458,-112.455437
14251,CONTRAIL,,
14252,PVPND,,
14253,AVERY,33.741724,-112.194493
14254,TRLBY,33.677302,-112.490381
14257,SCTWSH,33.756507,-111.934554
14258,TS4,33.40843,-112.500037
14259,WESTWNGE,33.709298,-112.325226
14260,PPAPS C,33.701262,-111.937489
14261,PPAPS E,33.701262,-111.937489
14262,ORCHRD,,
14263,SOLANA,32.922294,-112.978464
14265,SNVLY,33.668293,-112.689968
14266,BROADWAY,,
14267,N.GILA,,
14270,GRNDTRML,33.482342,-112.110393
14271,MILLIGAN,32.735042,-111.568017
14272,MORGAN,33.803506,-112.274694
14278,PPAPS N,33.701262,-111.937489
14281,PV230T3,,
14282,PVTB,,
14283,PV230T11,,
14284,PVRUX,,
14301,BLACK PK,33.997936,-114.217662
14303,BLYTHEAZ,,
14315,CEDARMT2,35.41324,-112.214557
14316,CEDARMT3,35.41324,-112.214557
14350,ADAMS,31.998304,-110.166487
14352,BONNYBRK,,
14353,MURAL,31.429597,-109.876109
14355,PRESCOTT,34.602241,-112.456195
14356,SAG.EAST,32.551467,-111.299693
14357,SAG.WEST,,
14358,SNMANUEL,,
14359,VLYFARMS,33.008291,-111.422846
14361,BAGCAP,34.561994,-113.197568
14362,BOOTHILL,,
14364,BAGDTWN,,
14370,BAGDADBACKUP,,
14371,BAGDADTAP,,
14402,PNPK T14,,
14403,PNPK  T4,,
14405,WPHX T16,,
14417,AGUACAL1,,
14420,AGUACAL2,,
14421,AGUAGSU1,,
14422,AGUAGSU2,,
14423,AGUACAL1,,
14424,AGUACAL2,,
14501,AGUAFR 5,,
14502,ALEXND 1,,
14503,BLACK PK,,
14504,BUCKEYE6,,
14505,BUCKEYE2,,
14506,CACTUS 6,,
14507,CACTUS10,,
14508,CASGRA 2,,
14512,CHOLLA 1,,
14513,CHOLLA 2,,
14514,COCONI12,,
14515,COCONI 4,,
14516,CTRYCLB6,,
14517,DEERVL10,,
14518,DEERVL 6,,
14519,EAGLEYE3,,
14520,EAGLEYE4,,
14521,EL SOL 4,,
14522,EL SOL12,,
14526,DEERVL14,,
14527,GILABD12,,
14528,GILABD 8,,
14529,LINCST10,,
14530,LONEPK 1,,
14531,LONEPK 7,,
14532,MEADOWB9,,
14533,MURAL T3,,
14534,N.GILA 4,,
14535,PNPK T17,,
14536,PNPK  T6,,
14537,PNPK  T3,,
14541,PRECHCY1,,
14542,PRECHCY6,,
14546,REACH T4,,
14547,SAGUAR10,,
14550,SNMANUEL,,
14551,SNTARST1,,
14552,SNTARST7,,
14553,SUNYSLP1,,
14554,SUNYSLP3,,
14555,SURPRI12,,
14556,SURPRI 4,,
14557,VERDE T3,,
14558,VERDET10,,
14559,WESTWG14,,
14560,WESTWG11,,
14561,WHTNK T5,,
14562,WILOLK 6,,
14563,WILOLK10,,
14564,WPHX T14,,
14566,YAVAPT11,,
14569,WPHX T16,,
14571,MURAL T1,,
14572,WHTNK T8,,
14573,REACH T2,,
14576,PLMVLY,,
14579,TRLBY T4,,
14582,CACTUS14,,
14583,DWNINGT2,,
14584,WESTWG 1,,
14585,WESTWG 4,,
14586,WESTWG10,,
14587,YOUNGSC2,,
14588,DOWNING,,
14591,RUNWA T6,,
14594,FRDM T3,,
14604,WPHX T10,,
14606,N.GILA 3,,
14608,OCOTIL 1,,
14610,PNPK T19,,
14612,MILLGN 3,,
14614,SAGUAR 1,,
14618,MAZATZ 1,,
14619,N.GILA7,,
14620,SURPRI 8,,
14622,PLM VLY2,,
14623,ORCHD T1,,
14625,ORCHD T4,,
14626,SGRLF  2,,
14627,DUGAS  2,,
14632,MOR1,,
14635,DELANEYT,,
14640,OCO S,33.426834,-111.914269
14641,OCO N,33.426834,-111.914269
14642,OCO C,33.426834,-111.914269
14643,MILLGN 6,,
14644,HAYDENAP,,
14645,KEARNYAP,,
14647,DBGAPS,,
14650,CTRYCLB8,,
14653,OCOTIL 2,,
14654,RUNWA T2,,
14658,THREE T1,,
14659,THREE T2,,
14660,THREE T3,,
14664,RUNWA T9,,
14665,STRAT T1,,
14666,STRAT T2,,
14667,STRAT T3,,
14668,CONTR T1,,
14669,CONTR T2,,
14670,CONTR T3,,
14671,BROAD T3,,
14672,BROAD T6,,
14673,BROAD T9,,
14812,RC-W1,,
14813,RC-W2,,
14814,RC-W3,,
14815,RC-W,,
14816,RC-E1,,
14817,RC-E2,,
14818,RC-E3,,
14819,RC-E,,
14829,Q289 BES,,
14830,Q254 PV,,
14831,Q236 PV,,
14832,Q272 BES,,
14881,DEL-FUT1,,
14882,DEL-FUT2,,
14883,DEL-FUT3,,
14884,DEL-FUT4,,
14885,DEL-FUT5,,
14886,DEL-FUT6,,
14921,OCOTGT1,,
14922,OCOTGT2,,
14926,OCOGT7,,
14927,OCOGT4,,
14928,OCOGT5,,
14929,OCOGT6,,
14930,OCOGT3,,
14937,YCAST1,,
14938,YCACT1,,
14943,SAG. CT2,,
14944,SAG. CT1,,
14945,SAG. CT3,,
14946,SOL GEN1,,
14947,SOL GEN2,,
14950,WPCC4ST1,,
14951,WPHX CC1,,
14952,WPHX CC2,,
14953,WPHX CC3,,
14954,WPHX GT1,,
14957,WPHX GT2,,
14958,WPCC4CT1,,
14961,YUCCACT1,,
14962,YUCCACT2,,
14963,YUCCACT3,,
14964,YUCCACT4,,
14969,YUCCACT5,,
14970,YUCCACT6,,
14978,RED-FUT5,,
14979,RED-FUT6,,
14980,RED-FUT7,,
14981,RED-FUT8,,
14984,RED-FUT9,,
14985,RED-FUT10,,
14990,SUN G1,,
14991,SUN G2,,
14992,SUN G3,,
14993,SUN G4,,
14994,SUN G5,,
14995,SUN G6,,
14996,SUN G7,,
14997,SUN G8,,
14998,SUN G9,,
14999,SUN G10,,
15001,CORONADO,34.577096,-109.277526
15010,SGRLF,34.636893,-110.135735
15011,KYRENE,33.354717,-111.936598
15021,PALOVRDE,33.387117,-112.861593
15034,PERKINS,33.706638,-112.327868
15041,SILVERKG,33.339953,-111.040618
15051,BROWNING,33.357078,-111.60079
15053,BROWNIN1,,
15055,BROWNIN2,,
15056,BROWNIN3,,
15057,BROWNIN3,,
15061,RUDD,33.412111,-112.319557
15063,RUDD1,,
15065,RUDD2,,
15080,PINAL_C,32.872234,-111.56496
15087,DUKE,32.963489,-111.996115
15088,PINAL_W,32.999948,-112.198275
15089,JOJOBA,33.23146,-112.623351
15090,HASSYAMP,33.347303,-112.853428
15092,ARLINTON,33.341844,-112.890295
15093,HARQUAHA,33.47776,-113.115061
15094,MESQUIT1,33.346051,-112.863615
15095,MESQUIT2,33.346051,-112.863615
15096,CHUKAR,33.347303,-112.853428
15102,ASARCOTP,33.001742,-110.774099
15103,BONNEYTP,33.060266,-111.318866
15107,GOLDFELD,33.453249,-111.510305
15109,HORSMESA,33.59091,-111.344181
15111,KEARNY,33.053775,-110.899962
15112,KEARNYTP,33.053775,-110.899962
15117,MRMNFLAT,33.553678,-111.445035
15124,SILVERK1,33.339953,-111.040618
15125,SILVERK2,33.339953,-111.040618
15126,SILVERT1,33.339953,-111.040618
15128,STEWMTN,33.566027,-111.536583
15129,SUPERIOR,,
15132,REFINETP,33.413236,-110.858513
15133,ELLISOTP,33.403279,-110.879037
15134,ROOSEVLT,33.671272,-111.161556
15135,MIAMI  4,33.400004,-110.8676
15137,MIAMI  3,33.400004,-110.8676
15138,CRUSHER,32.991661,-110.783429
15145,ARL-CT1,,
15146,ARL-CT2,,
15147,ARL-ST1,,
15151,HGC1,,
15152,HGC2,,
15153,HGC3,,
15157,HGC-CT1,,
15158,HGC-ST1,,
15159,HGC-CT2,,
15160,HGC-ST2,,
15161,HGC-CT3,,
15162,HGC-ST3,,
15163,MESQUITE,33.346051,-112.863615
15166,MES-ST3,,
15167,MES-CT5,,
15168,MES-CT6,,
15169,MES-ST4,,
15180,AVSOLAR,33.305711,-112.837576
15181,AVSOLAR,33.305711,-112.837576
15182,AVSOLAR2,33.305711,-112.837576
15183,AVSOLAR2_34,,
15184,AVSOLAR2_48,,
15201,AGUAFRIA,33.557691,-112.219541
15202,ALEXANDR,33.571591,-112.110186
15203,ANDERSON,33.377477,-112.085491
15204,BRANDOW,33.439952,-111.913314
15205,CORBELL,33.358256,-111.830887
15206,GOLDFELD,33.453249,-111.510305
15207,KYR-EAST,33.354717,-111.936598
15208,ORME,33.420721,-112.188452
15209,PAPAGOBT,33.484729,-111.942652
15210,KYR-WEST,33.354717,-111.936598
15211,PINPKSRP,33.700199,-111.940759
15212,ROGERS,33.426179,-111.800816
15213,SANTAN,33.330836,-111.749322
15214,SCHRADER,33.24603,-111.834624
15215,SILVERKG,33.339953,-111.040618
15216,THUNDRST,33.427555,-111.675945
15217,WARD,33.42292,-111.91106
15218,WHITETNK,33.467615,-112.314007
15219,KNOX,33.29212,-111.966294
15222,BROWNING,33.357078,-111.60079
15223,DINOSAUR,33.27823,-111.518032
15224,ABEL,33.151417,-111.472175
15225,SCOTT,,
15227,HENSHAW,33.274679,-111.892549
15230,RUDD,33.412111,-112.319557
15231,PINAL_C,32.872234,-111.56496
15232,DUKE,32.963489,-111.996115
15235,DBG,32.904388,-111.791268
15240,RANDOLPH,32.91662,-111.509211
15241,CPGS  1,,
15242,CPGS  2,,
15243,CPGS  3,,
15244,CPGS  4,,
15245,CPGS  5,,
15246,CPGS  6,,
15247,CPGS  7,,
15248,CPGS  8,,
15249,CPGS  9,,
15250,CPGS 10,,
15251,CPGS 11,,
15252,CPGS 12,,
15253,CPGST0102,,
15254,CPGST0304,,
15255,CPGST0506,,
15256,CPGST0708,,
15257,CPGST0910,,
15258,CPGST1112,,
15259,CPGS0104,,
15260,CPGS0508,,
15261,CPGS0912,,
15270,HCKLBERY,,
15517,ORME_RSE,,
15561,RUDD,,
15607,ANDERSRS,,
15612,PAPAGOBT,,
15617,KNOX,,
15901,AGUAFR 1,,
15902,AGUAFR 2,,
15904,AGUAFR 4,,
15905,AGUAFR 5,,
15906,AGUAFR 6,,
15914,KYRENE 4,,
15915,KYRENE 5,,
15916,KYRENE 6,,
15917,KYRENE56,,
15918,KYREN 7S,,
15921,SANTAN 1,,
15922,SANTAN 2,,
15923,SANTAN 3,,
15924,SANTAN 4,,
15930,SANTN 6S,,
15931,HRSMS123,,
15934,HRSMS4,,
15941,MRMFLT12,,
15951,RSVLTGEN,,
15981,NAVAJO 1,,
15982,NAVAJO 2,,
15983,NAVAJO 3,,
16204,IRVNGTN,,
16261,IRV_RING,,
16331,IRVMID1,,
16332,IRVMID2,,
16404,IRVNGTN,,
16726,VL_KNTR,32.069688,-110.81314
16920,ROSEMONT,31.850754,-110.755835
16921,ROSEMNT1,,
16922,ROSEMNT2,,
17000,APACHE-AE,,
17001,APACHE,32.060283,-109.894805
17002,APACHE,32.060283,-109.894805
17003,AVRA,32.320083,-111.303552
17004,BICKNELL,31.922095,-111.060635
17005,BICKNELL,31.922095,-111.060635
17006,BICKNELL,,
17007,BUTERFLD,32.000906,-110.130613
17008,DOSCONDO,32.774331,-109.62341
17009,GREEN-AE,,
17010,GREEN-AE,32.966932,-109.172371
17012,MARANA,32.445964,-111.303693
17014,MORENCI,32.988878,-109.275718
17015,PANTANO,31.964595,-110.570446
17016,PANTANO,31.964595,-110.570446
17018,REDTAIL,32.341143,-109.761677
17019,RIVIERA,,
17020,SAN_RAF,31.524546,-110.231178
17022,THREEPNT,32.094373,-111.285777
17023,VALEN-AE,32.132883,-111.133049
17024,APACH-CT-1,,
17025,APACH-CT-2,,
17026,APACH-CT-3,,
17027,APACH-CT-4,,
17028,APACH-ST-1,,
17029,APACH-ST-2,,
17030,APACH-ST-3,,
17031,APA-AUX-1,,
17032,APA-AUX-2,,
17033,APA-AUX-3,,
17035,DOSCONDO,,
17036,APACH-CT-5,,
17038,KARTCHNR,,
17039,KARTCHNR,31.566131,-110.308687
17044,HACKBERY,32.875485,-109.605453
17045,HACKBERY,,
17049,REDTAIL,,
17052,SAN_RAF,,
17060,BICKNELL,,
17087,RIVIERA,35.03237,-114.42154
17089,SNDARIO,32.302477,-111.246288
17102,SAHUARIT,31.88,-110.74
17103,TOPOCK,,
17104,THRNYDLE,,
17105,WINCHESTER,32.190981,-110.205261
17172,HARCU-AZ,,
17173,HASSY-AZ,,
17174,BRADY-AZ,,
17175,PICACH-AZ,,
17176,REDRCK-AZ,,
17177,TWINPK-AZ,,
17178,SANDAR-AZ,,
17179,BRAWLY-AZ,,
17180,SANXAV-AZ,,
17181,SNYDHL-AZ,,
17182,BLKMTN-AZ,,
17185,HAVASU-12,,
17186,HAVASU-34,,
17187,HAVASU-56,,
17188,WADDEL-2_3,,
17189,WADDEL-6_7,,
17300,LONGTIN,,
17430,DAVIS-AE,,
17431,PARKER-AE,,
17501,HAWES,,
17506,PUEBLO-SSVEC,,
17512,KEATING,,
17531,TOMB_JCT,,
17541,SCHIEFFELIN,,
17542,SCHIEFFELIN,,
17600,AVRA,,
17601,GREENVLY,,
17602,MARANA,,
17604,THREEPNT,,
17605,VALEN-AE,,
17607,SAHUARIT,,
17608,S.BRKRCH,32.61613,-110.82146
17610,S.BRKRCH,,
17611,BICKNELL,,
17612,SNDARIO,,
17620,ORACLE-AE,,
17676,NEWTUCSN,31.91382,-110.61661
17677,NEWTUCSN,,
17735,ROUNDVLY,,
18001,H ALLEN,36.425465,-114.904394
18002,HA PS,36.425465,-114.904394
18003,AMARGOSA,36.022287,-114.969079
18004,ARDEN,36.008041,-115.212761
18006,HENDRSON,36.038739,-115.000006
18007,BC TAPNV,35.9268,-114.832062
18008,BELTWAY,36.182308,-115.344276
18009,CLARK 6,36.08643,-115.049187
18010,CLARK E,36.08643,-115.049187
18011,CLARK W,36.08643,-115.049187
18012,CRSTL2PS,36.481159,-114.828812
18013,CRSTL3PS,36.481159,-114.828812
18014,CRYSTAL,36.481159,-114.828812
18015,DECATUR,36.114052,-115.213707
18017,TOLSON,36.002419,-115.128998
18018,FAULKNER,36.035339,-115.031342
18019,H ALLEN,36.425465,-114.904394
18020,IRONMTN,36.321838,-115.207932
18022,NWEST,36.33514,-115.330223
18024,PECOS,36.2756,-115.095749
18025,RD GDNR,36.65712,-114.635429
18026,AVERA,36.085941,-115.282448
18027,TORTISE,36.657108,-114.635429
18028,WESTSIDE,36.15818,-115.278587
18029,WINTERWD,36.143341,-115.048737
18031,ANDREWS,36.24091,-115.085274
18032,MAGNOLIA,35.927719,-115.174423
18033,MAGNOLIA,35.927719,-115.174423
18034,ARDEN,36.008041,-115.212761
18035,ARTESIAN,36.174448,-115.115224
18037,BELAGIO,36.110584,-115.179595
18041,SKELTON,36.270807,-115.224038
18042,BURNHAM,36.052838,-115.12109
18043,CABANA,36.114516,-115.056271
18044,CAESARS,36.117352,-115.179787
18045,CANYON,36.42543,-115.429741
18047,CHEYENNE,36.219231,-115.277847
18048,CLARK,36.08643,-115.049187
18049,CLAYMONT,36.115101,-115.14283
18050,COLDCREK,36.520378,-115.552948
18051,MCDONLD,36.09087,-115.21273
18052,LEAVITT,36.2145,-115.160507
18053,CRAIG,36.243622,-115.117706
18054,DECATUR,36.114052,-115.213707
18055,BC TAP,35.9268,-114.832062
18056,DURANGO,36.11549,-115.276131
18057,MCDONLD,36.09087,-115.21273
18058,ELCAPTAN,36.24062,-115.28907
18059,FORD,36.030552,-115.171102
18061,TOLSON,36.002419,-115.128998
18062,GARCES,36.160761,-115.143873
18063,FAULKNER,36.035339,-115.031342
18064,GRN VAL,36.068901,-115.081596
18066,WILSON,36.00272,-115.090691
18067,HAVEN,36.057459,-115.16845
18068,HIGHLAND,36.143261,-115.167313
18069,HUALPAI,36.158249,-115.31517
18071,IND SPR,36.5798,-115.682091
18072,IRONMTN,36.321838,-115.207932
18073,IS TAP,36.564449,-115.680367
18075,LORENZI,36.236295,-115.241629
18077,LVCOGEN,36.231899,-115.121971
18080,MICHAEL,36.18504,-115.215607
18081,MILLER,36.20348,-115.144211
18082,NCA1,36.343369,-114.921127
18084,NWEST,36.33514,-115.330223
18086,PEACE,36.11013,-115.314377
18087,PEBBLE,36.027031,-115.119217
18088,PECOS,36.2756,-115.095749
18089,POLARIS,36.108829,-115.184761
18090,QUAIL,36.083969,-115.241829
18091,RADAR,36.53149,-115.570518
18093,AVERA,36.085941,-115.282448
18094,RUSSELL,36.085067,-115.086133
18097,SAGUARO,36.042309,-115.010948
18100,SHADOW,36.170132,-115.165789
18101,REGENA,36.27536,-115.254898
18102,SNOW MTN,36.358841,-115.354462
18103,LINCOLN,36.217171,-115.083801
18104,SPENCER,36.116167,-115.130072
18106,STRIP,36.122818,-115.164807
18107,SUMMERLN,36.19138,-115.317459
18108,SUNRISE,36.139702,-115.036346
18109,SUZANNE,36.114716,-115.162322
18110,TENAYA,36.199471,-115.251953
18114,VEGAS,36.18647,-115.279343
18115,WARMSPR,36.05304,-115.042358
18116,WASHBURN,36.252979,-115.190361
18117,WESTSIDE,36.15818,-115.278587
18118,WIGWAM,36.033076,-115.086462
18119,WINTERWD,36.143341,-115.048737
18121,ALTA,36.166759,-115.192047
18124,ARDEN,36.008041,-115.212761
18125,ARTESIAN,36.1745,-115.115173
18126,AWT,36.11161,-115.02179
18127,AWT TAP,36.11161,-115.02179
18128,BALBOA,36.038429,-114.959518
18129,BARD TAP,35.984791,-115.240952
18130,BB TAP1,36.018509,-114.816879
18133,BIGBENDN,35.158241,-114.581673
18135,GRTETON,36.307159,-115.188103
18136,BLDR BCH,36.020351,-114.781219
18137,BMI MET,36.114731,-114.869888
18138,BMI PUMP,36.114731,-114.869888
18140,BRINECON,36.089409,-115.049316
18141,BRINETAP,36.086399,-115.047699
18142,CAREY,36.20459,-115.061531
18143,CL 6904,36.08643,-115.049187
18144,CL 6907,36.08643,-115.049187
18145,CL 6911,36.08643,-115.049187
18146,CL 6912,36.08643,-115.049187
18147,CLARK E,36.08643,-115.049187
18148,CLARK W,36.08643,-115.049187
18149,CROSSTIE,35.041279,-114.688393
18151,DECATURE,36.114052,-115.213707
18152,DECATURW,36.114052,-115.213707
18154,ELRANCHO,36.143681,-115.165649
18155,EXCALIB,36.094002,-115.179497
18156,FLAMINGO,36.114891,-115.162811
18157,GARCES,36.16394,-115.150887
18158,GOOD SPR,35.84045,-115.432991
18159,GOODSPTP,35.813042,-115.382751
18161,HAC PP,36.092449,-115.086189
18162,HIGHLAND,36.143261,-115.167313
18163,JEAN,35.784569,-115.334717
18164,KIDWELL,35.29501,-114.836487
18165,LAMB,36.1143,-115.083672
18166,LAUGHLIN,35.14645,-114.599564
18167,LEWIS,36.168419,-115.148033
18168,LI TAP2,36.143959,-115.215332
18169,LINDELL,36.143959,-115.215332
18170,LVWASH,36.025902,-114.919724
18171,LYNNWOOD,36.140751,-115.149147
18172,MAYFAIR,36.15976,-115.133972
18175,MEAD NPC,35.9268,-114.832062
18176,MGM,36.104691,-115.17041
18177,MICHAEL,36.18504,-115.215607
18178,MILLER,36.20348,-115.144211
18179,MISSIN,35.997372,-114.946327
18180,MS TAP,36.03194,-114.940826
18182,PABCO,36.220928,-114.889633
18184,NELLIS,36.245781,-115.04644
18186,NLV,36.202999,-115.116898
18187,NORTHGAT,36.245289,-115.044456
18188,NPS,36.114731,-114.869888
18189,OASIS,35.678101,-115.374031
18190,OL TAP,36.1586,-115.10775
18191,OLIVE,36.155689,-115.107887
18192,LNQUIST,36.073521,-114.956383
18193,OQUENDO,36.082211,-115.182877
18194,DEBUONO,36.18581,-115.043243
18199,PAWNEE,36.12944,-115.127663
18200,PEARL,36.116638,-115.098549
18201,PP TAPA,36.018509,-114.816879
18202,PP TAPB,36.018509,-114.816879
18203,MCDONLD_T,36.09087,-115.21273
18209,PP3,36.042461,-114.963531
18210,PP3 TAP,36.018509,-114.816879
18211,PP4,36.022011,-114.812759
18212,PP5,36.001499,-114.829872
18213,PP6,36.173618,-115.026543
18214,PP6 TAP,36.173618,-115.026543
18215,PRINCE,36.15926,-115.084282
18216,QUARTER,36.00787,-115.293282
18217,RAINBOWN,36.174229,-115.237999
18218,RANGER,36.035381,-114.808617
18219,RIVER RD,35.12677,-114.63623
18220,ROSANNA,36.143108,-115.245651
18221,SAHARA,36.143879,-115.084023
18222,SEARCHLT,35.459641,-114.935478
18223,SFN,36.144859,-115.128189
18224,SFS,36.144859,-115.128189
18225,SHADOW,36.170311,-115.165489
18226,SHR TAP,36.269379,-115.029839
18227,SHREDDER,36.265789,-115.059258
18228,SM TAP,36.051189,-115.385071
18229,SO POINT,36.098671,-114.566269
18230,SPENCERN,36.116219,-115.129784
18231,SPENCERS,36.116219,-115.129784
18232,SPR MTN,36.051189,-115.385071
18233,SPR VAL,36.115971,-115.240067
18237,SURGE,36.108101,-115.034187
18238,SV TAP,36.115971,-115.240067
18239,SW TAP1,36.108101,-115.034187
18240,TAM,36.142818,-115.186333
18241,TONOPAH,36.20327,-115.197403
18242,TR TAP,36.16013,-115.152458
18243,TRUMAN,36.160091,-115.152092
18244,VAL VIEW,36.115021,-115.189217
18245,VICEROY,35.48637,-115.034378
18246,WASHTN,36.182159,-115.061348
18247,WATER ST,36.041191,-114.989243
18248,WESTSIDE,36.15818,-115.278587
18249,WHITNEY,36.086071,-115.046707
18250,WINTERWD,36.143341,-115.048737
18251,WTRWOOD2,36.143341,-115.048737
18254,CLARK 4,36.08643,-115.049187
18255,CLARK 5,36.08643,-115.049187
18256,CLARK 6,36.08643,-115.049187
18257,CLARK 7,36.08643,-115.049187
18258,CLARK 8,36.08643,-115.049187
18259,CLARK 9,36.08643,-115.049187
18260,CLARK10,36.08643,-115.049187
18261,HA CT1,36.426651,-114.908058
18262,HA CT2,36.426651,-114.908058
18265,LVCOGEN,36.231899,-115.121971
18270,NCA1A,36.343369,-114.921127
18271,NCA1B,36.343369,-114.921127
18276,NCA2A,36.343369,-114.921127
18277,NCA2B,36.343369,-114.921127
18282,SAGUAR 1,36.042309,-115.010948
18283,SAGUAR 2,36.042309,-115.010948
18284,SAGUAR 3,36.042309,-115.010948
18287,SUNRISE3,36.139702,-115.036346
18288,SUNRISE4,36.139702,-115.036346
18289,SUNRISE5,36.139702,-115.036346
18290,NELSONTP,35.707809,-114.824867
18291,NELSON,35.707809,-114.824867
18292,ANTHEM,35.982029,-115.084221
18293,SNWALAMB1,36.29274,-115.082176
18294,SLOAN,36.169209,-115.043518
18295,VNETIAN,36.12048,-115.168427
18300,SHEEP MTN TP,36.355492,-114.971947
18303,WW123,36.143341,-115.048737
18304,WW678,36.143341,-115.048737
18314,APEX-PV,36.359161,-114.911171
18315,APEX-PV-G,36.359161,-114.911171
18369,SWIFT,35.482941,-114.935364
18370,SWIFT,35.482941,-114.935364
18371,SWIFT,35.482941,-114.935364
18372,GASPIPE,35.48307,-114.935272
18383,SUNRISE,36.139702,-115.036346
18384,MCDONLD_T,36.09087,-115.21273
18385,APEX-PV-T,36.359161,-114.911171
18386,APEX-PV-C,36.359161,-114.911171
18387,PECOS7,36.2756,-115.095749
18388,HIGHLND8,36.143261,-115.167313
18390,NCA,36.343369,-114.921127
18391,SO POINT T,36.098671,-114.566269
18392,SPARTA3,36.08617,-115.312912
18395,SNWALAMB2,36.29274,-115.082176
18400,SLHWK,36.410252,-114.965191
18401,SLHWKG1,36.411469,-114.961189
18402,SLHWKG2,36.411469,-114.961189
18403,SLHWKG3,36.411469,-114.961189
18407,HIGGINS3,35.615009,-115.356201
18408,HIGGINS2,35.615009,-115.356201
18409,HIGGINS1,35.615009,-115.356201
18410,BIGHORN,35.615009,-115.356201
18411,nwest 1i,36.33514,-115.330223
18412,NWEST 1T,36.33514,-115.330223
18416,BIGHORN,36.073521,-114.956383
18417,BIGHORN,36.073521,-114.956383
18418,BIGHORN_T,36.073521,-114.956383
18425,HA CC,36.425465,-114.904394
18426,HA CC1,36.426651,-114.908058
18427,HA CC2,36.426651,-114.908058
18428,HA CC3,36.426651,-114.908058
18430,LENZIE,36.381997,-114.921361
18431,LENZIE 1,36.385658,-114.91993
18432,LENZIE 2,36.385658,-114.91993
18433,LENZIE 3,36.385658,-114.91993
18434,LENZIE 4,36.385658,-114.91993
18435,LENZIE 5,36.385658,-114.91993
18436,LENZIE 6,36.385658,-114.91993
18437,LENZ CB1,36.381997,-114.921361
18438,LENZ CB2,36.381997,-114.921361
18450,H ALLEN,36.425465,-114.904394
18451,NWEST,36.33514,-115.330223
18452,CRSTL N,36.481159,-114.828812
18461,LAUGHLIN1,35.14645,-114.599564
18462,LAUGHLIN2,35.14645,-114.599564
18464,ROCHELLE,36.11002,-115.042572
18465,SW TAP2,36.108101,-115.034187
18488,MTV_C,36.347931,-114.916527
18489,MTNVIEW_SOLR,36.347931,-114.916527
18494,MTV_G1,36.347931,-114.916527
18495,MTV_G2,36.347931,-114.916527
18496,MTV_T,36.347931,-114.916527
18497,MTV_MID,36.347931,-114.916527
18500,CHRLSTN,36.157471,-115.250214
18505,AMARGOSA T1,36.022287,-114.969079
18506,AMARGOSA T2,36.022287,-114.969079
18510,BASIC1,36.037941,-114.998596
18511,BASIC2,36.037941,-114.998596
18512,BASIC3,36.037941,-114.998596
18515,BASIC A,36.037941,-114.998596
18516,BASIC B,36.037941,-114.998596
18520,BLADERUNNERT,36.419353,-114.965652
18521,BLADERUNNER,36.419712,-114.961815
18522,BLADERUNNER1,36.419712,-114.961815
