plant_code,plant_code_unique,plant_name,generator_id,state,county,ba,nerc_region,azimuth,tilt,system_capacity,module_type,array_type,lat,lon,losses
59840,59840,Springbok Solar Farm 2,SB2,CA,Kern,LDWP,WECC,90,35.250031,155000,0,2,35.250031,-117.976847,14
59841,59841,General Motors Corp at White Marsh MD,PV1,MD,Baltimore,PJM,RFC,200,20,1000,0,0,39.3716,-76.4405,14
59842,59842,CNE at Cambridge MD,PV1,MD,Dorchester,PJM,RFC,180,25,3200,0,0,38.5158,-76.0192,14
59843,59843,Georgia Power at Wadley GA,PV1,GA,Jefferson,SEPA,SERC,180,22,1000,0,0,32.883,-82.41,14
59848,59848,Pikes Peak Solar Garden 1 LLC CSG,PPSG1,CO,El Paso,WACM,WECC,0,38.7745,2000,0,2,38.7745,-104.7458,14
59849,59849,Adams Community Solar Garden LLC,23377,CO,Adams,PSCO,WECC,0,0,1200,0,2,39.7876,-104.5859,14
59850,59850,Adams Community Solar Garden III LLC,23376,CO,Adams,PSCO,WECC,0,0,1200,0,2,39.7867,-104.5877,14
59851,59851,Great Bay Solar 1,GBS01,MD,Somerset,PJM,RFC,180,25,75000,0,0,38.168889,-75.6975,14
59852,59852,North Star Solar Project,NSSP1,MN,Chisago,MISO,MRO,90,45.47,100000,0,2,45.47,-92.91,14
59853,59853,Watervliet PV,WVPV1,MI,Berrien,PJM,RFC,180,25,4600,2,0,42.19,-86.23,14
59854,59854,OlivePV,OLPV1,IN,St Joseph,PJM,RFC,180,25,5000,2,0,41.7,-86.49,14
59855,59855,Deer Creek PV,DCPV1,IN,Grant,PJM,RFC,180,30,2500,0,0,40.51,-85.64,14
59856,59856,"SoINCPower6, LLC",SUN1,NC,Gates,PJM,SERC,180,36.443,5000,0,2,36.443,-76.581,14
59857,59857,"SoINCPower5, LLC",BAT1,NC,Nash,PJM,SERC,180,36.052801,5000,0,2,36.052801,-77.762458,14
59858,59858,Johnston Solar,JSI01,RI,Providence,ISNE,NPCC,180,25,1000,0,0,41.800906,-71.559472,14
59861,59861,Twin Branch PV,TBPV1,IN,St Joseph,PJM,RFC,180,25,2600,2,0,41.69,-86.12,14
59862,59862,Fort Benning Solar Facility,1,GA,Chattahoochee,SOCO,SERC,195,20,30000,0,0,32.352369,-84.968819,14
59863,59863,Fort Gordon Solar Facility,1,GA,Richmond,SOCO,SERC,195,20,30000,0,0,33.386625,-82.140117,14
59864,59864,Kings Bay Solar Facility,1,GA,Camden,SOCO,SERC,195,16,30000,0,0,30.827627,-81.556238,14
59865,59865,Fort Stewart Solar Facility,1,GA,Liberty,SOCO,SERC,195,20,30000,0,0,31.90474,-81.595373,14
59866,59866,Palmer Solar LLC,11111,MA,Hampden,ISNE,NPCC,180,20,2500,0,2,42.187176,-72.36558,14
59867,59867,Lockheed Martin Solar System,LMSOL,FL,Pinellas,FPC,SERC,180,5,1900,0,0,28.0479,-82.6853,14
59868,59868,Kingbird A Solar LLC,GEN01,CA,Kern,CISO,WECC,180,34.819,20000,2,2,34.819,-118.432,14
59870,59870,"Little Bear Solar 1, LLC",GEN01,CA,Fresno,CISO,WECC,180,36.716,40000,2,2,36.716,-120.415,14
59872,59872,UC Davis South Campus,UCD1,CA,Yolo,CISO,WECC,180,38.55,13000,0,2,38.55,-121.75,14
59873,59873,Lowell Solar Landfill,PV,MA,Middlesex,ISNE,NPCC,180,25,1300,0,0,42.626473,-71.357936,14
59874,59874,Richland Solar Center,PV1,GA,Twiggs,SEPA,SERC,180,20,20000,0,0,32.638034,-83.378924,14
59875,59875,Marshall Solar Energy Project,PV1,MN,Lyon,MISO,MRO,180,25,62300,0,0,44.475314,-95.669011,14
59876,59876,Marine Corps Logistics Base Solar,1,GA,Dougherty,SOCO,SERC,185,18,31000,0,0,31.560729,-84.093261,14
59878,59878,Windhub Solar A LLC,GEN01,CA,Kern,CISO,WECC,90,35.0199,20000,2,2,35.0199,-118.2879,14
59879,59879,North Rosamond Solar LLC,GEN01,CA,Kern,CISO,WECC,180,34.862,151100,2,2,34.862,-118.38,14
59880,59880,Kings Park Solar I,KIPS1,NY,Suffolk,NYIS,NPCC,180,20,2000,0,0,40.868294,-73.249281,14
59881,59881,Kings Park Solar II,KIPS2,NY,Suffolk,NYIS,NPCC,180,20,2000,0,0,40.868294,-73.249281,14
59887,59887,"Beaufort Solar, LLC",GEN,NC,Beaufort,CPLE,SERC,175,20,15000,0,0,35.456,-77.134,14
59891,59891,Butler Solar Farm 20,1,GA,Taylor,SOCO,SERC,197.2,25,22000,2,0,32.575542,-84.316547,14
59894,59894,Pawpaw Solar Plant,1,GA,Taylor,SOCO,SERC,90,32.572875,30500,0,2,32.572875,-84.256778,14
59896,59896,Butler Solar Project 103,1,GA,Taylor,SOCO,SERC,90,32.561944,104000,2,2,32.561944,-84.275833,14
59897,59897,Taylor County Solar,1,GA,Taylor,SOCO,SERC,90,32.583056,148000,2,2,32.583056,-84.297222,14
59898,59898,"SunEnergy1-Scotland Neck, LLC",SE1SN,NC,Halifax,PJM,SERC,180,0,3000,0,2,36.124961,-77.409085,14
59899,59899,"Choco Solar, LLC",CHOCO,NC,Beaufort,CPLE,SERC,180,0,5000,0,2,35.482032,-77.113067,14
59900,59900,Corcoran Solar 3,C3CA,CA,Kings,CISO,WECC,0,0,20000,0,2,36.15042,-119.58542,14
59901,59901,Albertson Solar LLC,ALBRT,NC,Duplin,CPLE,SERC,180,90,5000,0,2,35.093021,-77.812667,14
59904,59904,Western Branch High School,1,VA,Chesapeake City,PJM,SERC,232,12,1000,0,0,36.848105,-76.407143,14
59905,59905,Merck,1,VA,Rockingham,PJM,SERC,180,25,2100,0,0,38.383222,-78.643688,14
59908,59908,Mount Olive Solar,2MWPV,NC,Wayne,CPLE,SERC,180,25,2000,0,0,35.18,-78.098,14
59910,59910,"KDC Solar PR1, LLC",SF,NJ,Ocean,PJM,RFC,180,15,17000,0,0,40.136696,-74.439668,14
59911,59911,Philip Morris,1,VA,Chesterfield,PJM,SERC,176,25,2000,0,0,37.341838,-77.287027,14
59912,59912,Freemont Solar Center LLC,FREE,NC,Lincoln,DUK,SERC,180,25,5000,0,0,35.427587,-80.997219,14
59914,59914,Crestwood Solar Center LLC,CREST,NC,Granville,CPLE,SERC,180,25,5000,0,0,36.353533,-78.584212,14
59915,59915,Oro Loma,ORCA,CA,Fresno,CISO,WECC,0,0,20000,0,2,36.876847,-120.667608,14
59916,59916,SunE- E Philadelphia Ontario,12307,CA,San Bernardino,CISO,WECC,180,12,1000,0,0,34.03527,-117.5341,14
59917,59917,Pollocksville Solar,5MWPV,NC,Jones,CPLE,SERC,180,20,5000,0,0,34.998,-77.219,14
59919,59919,Nellis Solar PV II,NSPV2,NV,Clark,NEVP,WECC,0,0,15000,0,2,36.206672,-115.047703,14
59921,59921,Lillington Solar,5MWPV,NC,Harnett,CPLE,SERC,180,20,5000,0,0,35.368,-78.801,14
59922,59922,South Campus Solar,GA500,DE,New Castle,PJM,RFC,180,18.5,500,0,0,39.781498,-75.548387,14
59927,59927,Hunt Road Solar,PV1,MA,Essex,ISNE,NPCC,180,25,4500,0,0,42.829833,-70.960208,14
59928,59928,"Vance Solar Farm, LLC",NB007,NC,Vance,DUK,SERC,180,20,5000,0,0,36.258478,-78.411966,14
59929,59929,"Cline Solar Farm, LLC",NB007,NC,Burke,DUK,SERC,180,20,5000,0,0,35.72,-81.417,14
59930,59930,"BG Stewart Solar Farm, LLC",NB005,NC,Union,DUK,SERC,180,20,5000,0,0,34.970486,-80.389622,14
59932,59932,Fiddler's Canyon 3,FID3,UT,Iron,PACE,WECC,180,0,3000,0,2,37.731338,-113.216634,14
59934,59934,Soluga Farms IV,SFIV,NC,Cumberland,SEPA,SERC,180,25,3400,0,0,35.21871,-78.669479,14
59936,59936,Meadowbrook Solar Farm,NB008,NC,Rowan,DUK,SERC,180,20,5000,0,0,35.55543,-80.38589,14
59937,59937,"Coats Solar Farm, LLC",NB006,NC,Harnett,DUK,SERC,180,20,5000,0,0,35.414507,-78.690576,14
59939,59939,RE Tranquillity,TQ,CA,Fresno,CISO,WECC,90,36.581365,205300,0,2,36.581365,-120.40447,14
59941,59941,"Iron Springs Solar, LLC",ISS,UT,Iron,PACE,WECC,180,60,80000,0,2,37.7212,-113.1516,14
59942,59942,Morgan Lancaster 1,ML1,CA,Los Angeles,CISO,WECC,180,34.6608,1500,0,4,34.6608,-118.0836,14
59944,59944,"Conetoe II Solar, LLC",CONE1,NC,Edgecombe,PJM,SERC,180,35.822,80000,0,2,35.822,-77.481,14
59945,59945,"Granite Mountain Solar West, LLC",GMSW,UT,Iron,PACE,WECC,180,60,50400,0,2,37.7989,-113.322,14
59946,59946,"Granite Mountain Solar East, LLC",GMSE,UT,Iron,PACE,WECC,180,60,80000,0,2,37.77509,-113.226403,14
59947,59947,SR Camden,AERO,AR,Calhoun,SPA,SERC,180,45,12000,2,2,33.631538,-92.703611,14
59948,59948,Bakersfield 111,BF111,CA,Kern,PACW,WECC,180,0,1400,0,2,35.317551,-118.989894,14
59950,59950,Yadkinville Solar,YAK,NC,Yadkin,DUK,SERC,180,20,3500,0,0,36.13727,-80.596009,14
59951,59951,Five Forks Solar,5FRK,NC,Warren,PJM,RFC,90,36.515544,20000,0,2,36.515544,-78.033704,14
59954,59954,Osceola Solar Facility,XXXXX,FL,Osceola,FPC,SERC,180,20,3800,0,0,28.058078,-81.241681,14
59955,59955,ESA Smithfield,GEN01,NC,Johnston,CPLE,SERC,180,25,1800,0,0,35.48835,-78.319751,14
59956,59956,ESA Selma,GEN02,NC,Johnston,CPLE,SERC,180,25,1800,0,0,35.5262,-78.2898,14
59958,59958,Milford 2,MIL2,UT,Beaver,PACE,WECC,180,0,3000,0,2,38.388243,-112.990812,14
59961,59961,Western Antelope Blue Sky B,WABSB,CA,Los Angeles,CISO,WECC,90,34.73206,20000,0,2,34.73206,-118.313573,14
59962,59962,North Lancaster Ranch,NLR,CA,Los Angeles,CISO,WECC,180,25,20000,0,0,34.719538,-118.31301,14
59963,59963,Central Antelope Dry Ranch C,CADRC,CA,Los Angeles,CISO,WECC,180,25,20000,0,0,34.720499,-118.30046,14
59964,59964,Elevation Solar C,ELVSC,CA,Los Angeles,CISO,WECC,90,34.730263,40000,0,2,34.730263,-118.30425,14
59966,59966,Camp Lejeune Solar,PV1,NC,Onslow,DUK,SERC,180,20,12800,0,0,34.725699,-77.350273,14
59973,59973,Walt Disney World Solar Facility,WDS1,FL,Orange,FPC,SERC,195,20,4900,2,0,28.3737,-81.562589,14
59976,59976,RE Astoria,ASTR1,CA,Kern,CISO,WECC,0,0,100000,0,2,34.844226,-118.458466,14
59977,59977,RE Astoria 2,ASTR2,CA,Kern,CISO,WECC,0,0,75000,0,2,34.836649,-118.480204,14
59978,59978,"Enerparc CA2, LLC",ECA22,CA,Glenn,PACW,WECC,0,0,1500,0,2,39.69898,-122.175583,14
59979,59979,"Columbia Solar Energy, LLC",GEN1,CA,Contra Costa,CISO,WECC,203,20,19200,0,0,38.019671,-121.86506,14
59980,59980,Mashpee Landfill Solar,MASH,MA,Barnstable,ISNE,NPCC,180,20,1500,0,0,41.62996,-70.477852,14
59981,59981,New Castle Solar RES,PV1,IN,Henry,MISO,RFC,90,45,1100,0,2,39.854126,-85.403423,14
59982,59982,Scotland Solar RES,PV1,IN,Greene,MISO,RFC,70,45,1100,0,2,38.9099,-86.9473,14
59983,59983,New Haven Solar RES,PV1,IN,Spencer,MISO,RFC,90,45,1100,0,2,38.1941,-86.9889,14
59984,59984,Lanesville Solar RES,PV1,IN,Harrison,MISO,RFC,90,52,1100,0,2,38.2717,-85.9864,14
59985,59985,Ellettsville Solar RES,PV1,IN,Monroe,MISO,RFC,90,52,1100,0,2,39.25482,-86.656796,14
59986,59986,Henryville Solar RES,PV1,IN,Clark,MISO,RFC,90,52,1100,0,2,38.5955,-85.7773,14
59987,59987,Spring Mill Solar RES,PV1,IN,Lawrence,MISO,RFC,90,52,1100,0,2,38.709545,-86.469676,14
59988,59988,Decatur Co. Solar RES (IN),PV1,IN,Decatur,MISO,RFC,90,52,1100,0,2,39.337893,-85.506398,14
59989,59989,Jackson Co. Solar RES,PV1,IN,Jackson,MISO,RFC,90,52,1100,0,2,38.881719,-86.032969,14
59990,59990,Johnson Co. Solar RES,PV1,IN,Johnson,MISO,RFC,90,52,1100,0,2,39.518026,-86.068353,14
59993,59993,Babcock Solar Energy Center Hybrid,1,FL,Charlotte,FPL,SERC,195,20,74500,0,0,26.861592,-81.751011,14
59994,59994,RE Roserock,ROSEK,TX,Pecos,ERCO,TRE,90,30.960209,160000,0,2,30.960209,-103.306662,14
59996,59996,Boykin PV1,BOYK1,NC,Cumberland,DUK,SERC,190,20,16000,0,4,35.113386,-78.750423,14
59999,59999,Ouchchy PV1,OUCH1,NC,Orange,DUK,SERC,190,20,3000,0,0,36.084097,-79.24481,14
60000,60000,Turkey Creek PV1,TRKCK,NC,Northampton,DUK,SERC,0,0,13500,0,2,36.441359,-77.135575,14
60001,60001,Vaughn Creek PV1,VNCRK,NC,Hertford,DUK,SERC,180,36.451012,20000,0,2,36.451012,-77.120595,14
60004,60004,Clarkstown Landfill Solar Facility,"INV#1,INV#2",NY,Rockland,NYIS,NPCC,109,45,2000,2,0,41.100409,-73.951593,14
60005,60005,Daytona International Speedway Solar,1,FL,Volusia,FPL,SERC,195,20,1600,0,0,29.17016,-81.064121,14
60006,60006,FIU Solar,1,FL,Miami Dade,FPL,SERC,195,20,1600,0,0,25.770008,-80.367743,14
60007,60007,Morelos del Sol,MORLS,CA,Kern,CISO,WECC,90,35.731362,15000,2,2,35.731362,-119.818712,14
60008,60008,Hooper Solar,SCCO3,CO,Alamosa,PSCO,WECC,0,0,52000,0,2,37.691863,-105.990812,14
60009,60009,Murphy Flat Solar,IPMF,ID,Owyhee,IPCO,WECC,180,60,20000,0,2,43.213,-116.439,14
60010,60010,Orchard Ranch Solar,IPOR,ID,Ada,IPCO,WECC,180,60,20000,0,2,43.467,-116.285,14
60011,60011,American Falls Solar,IPAF,ID,Power,IPCO,WECC,180,60,20000,0,2,42.824,-112.752,14
60012,60012,American Falls Solar II,IPAF2,ID,Power,IPCO,WECC,180,60,20000,0,2,42.824,-112.752,14
60014,60014,Manatee Solar Energy Center,1,FL,Manatee,FPL,SERC,195,20,74500,0,0,27.607469,-82.355275,14
60017,60017,Domino Farms Solar,1,MI,Washtenaw,MISO,RFC,180,30,1000,0,0,42.323377,-83.680252,14
60018,60018,Ford World Headquarters,1,MI,Wayne,MISO,RFC,180,30,1000,0,0,42.317437,-83.209489,14
60019,60019,Greenwood Solar Farm,1,MI,St Clair,MISO,RFC,180,30,1900,0,0,43.1056,-82.6964,14
60022,60022,Oxford,OXFRD,MA,Worcester,ISNE,NPCC,180,25,2800,0,0,42.141319,-71.850758,14
60023,60023,SR Jenkins Ft Lupton,FTLUP,CO,Weld,PSCO,WECC,180,45,13000,2,2,40.081444,-104.746661,14
60026,60026,Little Rock Pham Solar,PV1,CA,Los Angeles,LDWP,WECC,180,15,3000,2,2,34.600231,-117.94751,14
60027,60027,Adera Solar,ADERA,CA,Madera,CISO,WECC,180,25,20000,0,0,37.120586,-120.32488,14
60029,60029,CES VMT Solar,VMMD,MD,Washington,PJM,RFC,200,7,1100,0,0,39.680865,-77.727117,14
60030,60030,Pecan Solar,PECAN,NC,Northampton,PJM,SERC,180,36.481008,74900,2,2,36.481008,-77.481164,14
60032,60032,SunE Rochester,RCHTR,CA,San Bernardino,CISO,WECC,180,11,1000,0,0,34.097728,-117.544529,14
60033,60033,"CA Flats Solar 130, LLC",GEN01,CA,San Luis Obispo,CISO,WECC,180,35.615573,130000,2,2,35.615573,-120.404352,14
60034,60034,"CA Flats Solar 150, LLC",GEN01,CA,San Luis Obispo,CISO,WECC,180,35.615573,150000,2,2,35.615573,-120.404352,14
60035,60035,Tequesquite Landfill Solar PV Project,RPU1,CA,Riverside,CISO,WECC,180,7.5,7300,0,2,33.97819,-117.38514,14
60036,60036,CCBC-Catonsville,PV1,MD,Howard,PJM,RFC,177,10,1600,0,0,39.2525,-76.735,14
60038,60038,Owens Corning Headquarters,PV1,OH,Lucas,PJM,RFC,186,7,2100,0,0,41.6447,-83.5364,14
60039,60039,Frontier Solar LLC,FTRS,CA,Stanislaus,CISO,WECC,180,37.379919,20000,0,2,37.379919,-121.130661,14
60043,60043,"Cuyama Solar, LLC",GEN01,CA,Santa Barbara,CISO,WECC,90,34.901,40000,0,2,34.901,-119.596,14
60044,60044,Buckthorn Westex,BKTH1,TX,Pecos,ERCO,TRE,180,30.57552,154000,2,2,30.57552,-102.551292,14
60045,60045,Shoreham Solar Commons,GEN1,NY,Suffolk,NYIS,NPCC,180,25,24900,0,0,40.934411,-72.888511,14
60046,60046,Portage Solar,PV7,IN,Porter,MISO,RFC,180,30,1500,0,0,41.5611,-87.1555,14
60047,60047,Middlebury Solar,PV6,IN,Elkhart,MISO,RFC,180,30,1500,0,0,41.6972,-85.6875,14
60048,60048,"TWE Chocowinity Solar, LLC",FLS1,NC,Beaufort,DUK,SERC,180,20,4500,0,0,35.501688,-77.105614,14
60050,60050,Innovative Solar 10,FLS1,NC,Haywood,DUK,SERC,180,20,1500,0,0,35.473629,-82.890319,14
60051,60051,"Innovative Solar 18, LLC",FLS1,NC,Rutherford,DUK,SERC,180,20,1900,0,0,35.378187,-81.795051,14
60052,60052,"Innovative Solar 26, LLC",FLS1,NC,Burke,DUK,SERC,180,20,1900,0,0,35.70974,-81.413308,14
60053,60053,"Innovative Solar 63, LLC",FLS1,NC,Greene,DUK,SERC,180,20,4900,0,0,35.39169,-77.620395,14
60054,60054,UI RCP Bridgeport Seaside,BPPV,CT,Fairfield,ISNE,NPCC,180,20,2200,0,2,41.157591,-73.208084,14
60055,60055,Innovative Solar 16,FLS1,NC,Henderson,DUK,SERC,180,20,2000,0,0,35.363863,-82.350001,14
60056,60056,"Syncarpha Palmer, LLC",SYNPA,MA,Hampden,ISNE,NPCC,180,25,4800,0,0,42.222824,-72.309507,14
60057,60057,"Steel Bridge Solar, LLC",STEEL,OR,Polk,PGE,WECC,182,25,2300,0,0,45.068,-123.47,14
60058,60058,"River Bend Solar, LLC",RVRBN,AL,Lauderdale,TVA,SERC,270,17,75000,0,2,34.831511,-87.842204,14
60061,60061,Citrus Solar Energy Center Hybrid,1,FL,DeSoto,FPL,SERC,195,20,74500,0,0,27.320919,-81.806863,14
60062,60062,Avalon Solar II,ASII,AZ,Pima,TEPC,WECC,180,32.000854,16000,0,2,32.000854,-110.958427,14
60063,60063,"Live Oak Solar, LLC",LVEOK,GA,Candler,SOCO,SERC,200,17,51000,0,0,32.423798,-82.102824,14
60064,60064,"White Pine Solar, LLC",WHTPN,GA,Taylor,SOCO,SERC,200,17,101200,0,0,32.506017,-84.256976,14
60065,60065,"Federal Road Solar 1, LLC CSG",FEDRD,MA,Plymouth,ISNE,NPCC,180,25,4400,0,0,41.806894,-70.725717,14
60067,60067,BWC Swan Pond River CSG,SPRMA,MA,Bristol,ISNE,NPCC,180,20,1600,0,0,41.795599,-71.226628,14
60068,60068,Grand View Solar Two,"GVS2,GVS5",ID,Elmore,IPCO,WECC,180,42.989614,80000,0,2,42.989614,-116.093431,14
60071,60071,Perry Solar Facility,XXXXX,FL,Taylor,FPC,SERC,180,20,5100,0,0,30.119304,-83.560054,14
60072,60072,Neisler Street Solar,NSS1,NC,Cleveland,DUK,SERC,180,20,2000,0,0,35.289757,-81.568878,14
60073,60073,Leominster,SNLEO,MA,Worcester,ISNE,NPCC,180,20,2000,0,0,42.561568,-71.755446,14
60074,60074,North Adams Landfill,SNNOA,MA,Berkshire,ISNE,NPCC,180,20,2200,0,0,42.669072,-73.092041,14
60075,60075,Fisher Road Solar,SYFRS,MA,Bristol,ISNE,NPCC,180,25,4600,0,0,41.593314,-71.018053,14
60076,60076,Palmer Landfill,SYNPL,MA,Hampden,ISNE,NPCC,180,25,4000,0,0,42.216634,-72.315526,14
60077,60077,CED Avenal,AVCA,CA,Kings,CISO,WECC,0,0,15800,0,2,35.996324,-120.15146,14
60078,60078,CED Ducor 1,DU1CA,CA,Tulare,CISO,WECC,0,0,20000,0,2,35.856278,-119.068414,14
60079,60079,CED Ducor 2,DU2CA,CA,Tulare,CISO,WECC,0,0,20000,0,2,35.844167,-119.068069,14
60080,60080,CED Ducor 3,DU3CA,CA,Tulare,CISO,WECC,0,0,15000,0,2,35.845378,-119.056992,14
60081,60081,CED Ducor 4,DU4CA,CA,Tulare,CISO,WECC,0,0,20000,0,2,35.850403,-119.026992,14
60082,60082,"White Oak Solar, LLC",WHTOK,GA,Burke,SOCO,SERC,200,17,76500,0,0,33.036789,-82.111292,14
60083,60083,Fresno Solar,"PV-S,PV-W",CA,Fresno,CISO,WECC,90,36.616846,3000,0,2,36.616846,-120.105144,14
60085,60085,AVS Lancaster 1,PV1,CA,Los Angeles,CISO,WECC,180,20,3700,0,0,34.748894,-117.973571,14
60086,60086,US-TOPCO (Soccer Center),PV1,CA,Los Angeles,CISO,WECC,180,20,3000,0,0,34.66072,-118.081152,14
60089,60089,Elkton Solar,ELKTN,MD,Cecil,PJM,RFC,180,15,1600,0,0,39.603531,-75.836235,14
60091,60091,"Kingbird B Solar, LLC",GEN01,CA,Kern,CISO,WECC,180,34.824206,20000,2,2,34.824206,-118.438547,14
60092,60092,"Blythe Solar II, LLC","BLCK4,BLCK5,BLCK6,BLCK7",CA,Riverside,CISO,WECC,0,0,131200,0,2,33.68,-114.73,14
60093,60093,"Blythe Solar 110, LLC","BLCK1,BLCK2,BLCK3",CA,Riverside,CISO,WECC,0,0,109800,0,2,33.68,-114.742,14
60094,60094,"Blythe Solar III, LLC Hybrid",BLSL3,CA,Riverside,CISO,WECC,180,33.656,136800,0,2,33.656,-114.742,14
60095,60095,"Blythe Solar IV, LLC","BLS4A,BLS4B",CA,Riverside,CISO,WECC,180,33.682,137400,0,2,33.682,-114.768,14
60096,60096,Town of Chestertown- Chestertown WWTP,PV1,MD,Kent,PJM,RFC,180,30,1000,0,2,39.199453,-76.076693,14
60097,60097,Onondaga County - Metro Water Board,PV1,NY,Onondaga,NYIS,NPCC,180,10,1000,0,0,43.183782,-76.224075,14
60098,60098,Onondaga County - Oak Orchard WWTP,PV1,NY,Onondaga,NYIS,NPCC,180,20,2000,0,2,43.172719,-76.130123,14
60099,60099,"Hewlett-Packard (HP) - Andover, MA",PV1,MA,Essex,ISNE,NPCC,150,12,1700,0,2,42.624687,-71.182914,14
60101,60101,"Shelby Randolph Road Solar 1, LLC",SRR,NC,Cleveland,DUK,SERC,180,15,2000,0,0,35.309229,-81.588436,14
60105,60105,"Lafayette Solar I, LLC",LAF,NC,Cleveland,DUK,SERC,180,10,2000,0,0,35.232396,-81.564248,14
60106,60106,"Rockingham Solar, LLC",ROCK,NC,Richmond,DUK,SERC,180,25,5000,0,0,34.980661,-79.603732,14
60107,60107,"York Road Solar I, LLC",YORK,NC,Cleveland,DUK,SERC,180,25,2000,0,0,35.222208,-81.333702,14
60108,60108,"SID Solar I, LLC",SID,NC,Cleveland,DUK,SERC,180,10,5000,0,0,35.258647,-81.505606,14
60110,60110,Town of Needham VNEM CSG,PV1,MA,Norfolk,ISNE,NPCC,180,25,3000,0,0,42.276717,-71.259394,14
60111,60111,Williamsburg Solar LLC VNEM CSG,PV1,MA,Hampshire,ISNE,NPCC,180,20,2200,0,0,42.387088,-72.713442,14
60112,60112,Oregon Convention Center,PV1,OR,Multnomah,PACW,WECC,180,2,1400,0,0,45.528457,-122.66317,14
60113,60113,Jackson Board of Education-Liberty HS,PV1,NJ,Ocean,PJM,RFC,180,20,1200,0,0,40.092672,-74.262001,14
60114,60114,Oneida County- DPW,PV1,NY,Oneida,ISNE,NPCC,180,25,1500,0,0,43.150761,-75.371258,14
60115,60115,Town of Halfmoon,PV1,NY,Saratoga,ISNE,NPCC,180,30,1000,0,0,42.834978,-73.675675,14
60116,60116,"BJ's Wholesale Club, Inc- Uxbridge",PV1,MA,Worcester,ISNE,NPCC,165,12,1000,0,2,42.019659,-71.604149,14
60117,60117,Western Michigan Solar Gardens,1,MI,Kalamazoo,MISO,RFC,180,42.2525,1000,0,0,42.2525,-85.64273,14
60118,60118,Grand Valley Solar Gardens,1,MI,Ottawa,MISO,RFC,180,42.9531,3000,0,0,42.9531,-85.90117,14
60121,60121,"HCE Johnston I, LLC",HCEJI,NC,Johnston,DUK,SERC,180,25,2600,0,0,35.560002,-78.59453,14
60123,60123,Castle Gap Solar Hybrid,CGAP,TX,Upton,ERCO,TRE,0,60,180000,0,2,31.255,-102.272,14
60124,60124,Goldfinch,GFNCH,FL,Polk,FMPP,SERC,90,45,3000,0,2,27.982089,-82.042005,14
60127,60127,"Eastern Shore Solar, LLC",PV1,VA,Accomack,PJM,RFC,180,60,80000,0,2,37.943895,-75.569556,14
60129,60129,"Red Toad 1425 A Powatan Road, LLC",POW,NC,Johnston,DUK,SERC,180,20,2000,0,0,35.604208,-78.370875,14
60131,60131,Durham Solar,DURM,NC,Durham,DUK,SERC,180,20,3500,0,0,36.004941,-78.848475,14
60133,60133,"Morgan Farm, LLC",MOR,NC,Franklin,DUK,SERC,180,20,5000,0,0,36.095572,-78.151987,14
60134,60134,"Nashville Farms, LLC","NASH",NC,Nash,DUK,SERC,180,25,2000,0,0,36.034354,-78.010611,14
60135,60135,"Cedar Solar, LLC",CED,NC,Duplin,DUK,SERC,180,20,5000,0,0,34.915767,-77.775743,14
60136,60136,"Elm Solar, LLC",ELM,NC,Lee,DUK,SERC,180,20,5000,0,0,35.453828,-79.189525,14
60142,60142,Lemoore 1,LEPV1,CA,Kings,CISO,WECC,90,36.257938,1500,0,2,36.257938,-119.798139,14
60144,60144,"Baltimore Church Solar, LLC",FLS1,NC,Robeson,DUK,SERC,180,20,5400,0,0,34.466688,-79.152443,14
60146,60146,"Cohen Farm Solar, LLC",FLS1,NC,Lee,DUK,SERC,180,20,4900,0,0,35.557224,-79.195789,14
60147,60147,"Floyd Solar, LLC",FLS1,NC,Robeson,DUK,SERC,180,20,6500,0,0,34.509128,-79.135875,14
60149,60149,"Innovative Solar 43, LLC",FLS1,NC,Bladen,DUK,SERC,180,20,50800,0,0,34.529956,-78.304811,14
60150,60150,Cornell Geneva Solar Farm,ARGOS,NY,Ontario,NYIS,NPCC,180,17,2000,0,0,42.866,-77.031,14
60151,60151,Building F,BLDGF,CA,Los Angeles,CISO,WECC,180,10,1300,0,0,33.914356,-118.050189,14
60153,60153,Building G,BLDGG,CA,Los Angeles,CISO,WECC,180,10,1200,0,0,33.912917,-118.050561,14
60154,60154,Buidling L,BLDG1,CA,Los Angeles,CISO,WECC,180,10,1000,0,0,33.912917,-118.041944,14
60156,60156,Shelter Solar,PV1,NC,Hoke,DUK,SERC,180,20,5000,0,0,34.983772,-79.268026,14
60157,60157,Heedeh Solar,PV1,NC,Columbus,DUK,SERC,180,20,4500,0,0,34.308744,-78.221475,14
60160,60160,Tate Solar,PV1,NC,Nash,CPLE,SERC,180,20,5000,2,0,36.066109,-78.029612,14
60161,60161,Eagle Solar,PV1,NC,Warren,CPLE,SERC,180,20,4000,2,0,36.458327,-78.155087,14
60178,60178,Cash Solar,PV1,NC,Nash,DUK,SERC,180,36.02818,5000,0,4,36.02818,-77.923306,14
60179,60179,Daystar Solar,PV1,NC,Jones,DUK,SERC,180,20,5000,0,0,35.035589,-77.202453,14
60180,60180,Kathleen Solar,PV1,NC,Wake,DUK,SERC,180,20,5000,0,0,35.513769,-78.802384,14
60181,60181,Grove Solar,PV1,NC,Craven,DUK,SERC,180,50,5000,2,2,35.16922,-77.1182,14
